J-Date,J-Date,Open,High,Low,Close,Final,Volume,Value,No,Ticker,Name,Market
2023-04-25,1402-02-05,6180.0,6280.0,5700.0,5750.0,5880.0,74208039.0,436160206670.0,5740.0,خزر,فنرسازی زر,بورس
2023-04-26,1402-02-06,5800.0,5980.0,5560.0,5680.0,5770.0,34001252.0,196092025290.0,2816.0,خزر,فنرسازی زر,بورس
2023-04-29,1402-02-09,5690.0,5970.0,5680.0,5760.0,5800.0,29739017.0,172426614220.0,2385.0,خزر,فنرسازی زر,بورس
2023-04-30,1402-02-10,5880.0,6200.0,5760.0,6200.0,6090.0,43855995.0,267159271530.0,2987.0,خزر,فنرسازی زر,بورس
2023-05-01,1402-02-11,6280.0,6300.0,5810.0,5990.0,6000.0,46198733.0,277367694830.0,3113.0,خزر,فنرسازی زر,بورس
2023-05-02,1402-02-12,6000.0,6420.0,6000.0,6420.0,6350.0,50238834.0,318951486270.0,2587.0,خزر,فنرسازی زر,بورس
2023-05-03,1402-02-13,6790.0,6790.0,6600.0,6790.0,6770.0,54221688.0,367147537440.0,3259.0,خزر,فنرسازی زر,بورس
2023-05-06,1402-02-16,7240.0,7240.0,7240.0,7240.0,7240.0,14257268.0,103222620320.0,809.0,خزر,فنرسازی زر,بورس
2023-05-07,1402-02-17,7740.0,7740.0,6740.0,6740.0,6970.0,63861708.0,445343259200.0,4371.0,خزر,فنرسازی زر,بورس
2023-05-08,1402-02-18,6490.0,6520.0,6490.0,6490.0,6490.0,14949782.0,97034528410.0,760.0,خزر,فنرسازی زر,بورس
2023-05-09,1402-02-19,6040.0,6440.0,6040.0,6300.0,6170.0,51441578.0,317501547960.0,3456.0,خزر,فنرسازی زر,بورس
2023-05-10,1402-02-20,6410.0,6550.0,5740.0,5740.0,5950.0,24505749.0,145906215800.0,1738.0,خزر,فنرسازی زر,بورس
2023-05-13,1402-02-23,5700.0,5740.0,5540.0,5540.0,5550.0,44676936.0,247938705700.0,1881.0,خزر,فنرسازی زر,بورس
2023-05-14,1402-02-24,5410.0,5930.0,5410.0,5930.0,5860.0,29231796.0,171380733410.0,1708.0,خزر,فنرسازی زر,بورس
2023-05-15,1402-02-25,6190.0,6190.0,5680.0,5880.0,5930.0,23149726.0,137222019210.0,1923.0,خزر,فنرسازی زر,بورس
2023-05-17,1402-02-27,5880.0,6250.0,5590.0,6200.0,6100.0,22143963.0,135071437180.0,1626.0,خزر,فنرسازی زر,بورس
2023-05-20,1402-02-30,6300.0,6360.0,6000.0,6110.0,6130.0,15778960.0,96679143820.0,1784.0,خزر,فنرسازی زر,بورس
2023-05-21,1402-02-31,6210.0,6490.0,6040.0,6490.0,6350.0,19759508.0,125465458360.0,1758.0,خزر,فنرسازی زر,بورس
2023-05-22,1402-03-01,6540.0,6790.0,6540.0,6790.0,6760.0,17669836.0,119442847580.0,1361.0,خزر,فنرسازی زر,بورس
2023-05-23,1402-03-02,6950.0,7180.0,6780.0,6800.0,6960.0,25337198.0,176463857520.0,2549.0,خزر,فنرسازی زر,بورس
2023-05-24,1402-03-03,6970.0,6970.0,6560.0,6680.0,6710.0,21214093.0,142303052340.0,2307.0,خزر,فنرسازی زر,بورس
2023-05-27,1402-03-06,6510.0,7000.0,6460.0,6570.0,6710.0,20458111.0,137362343650.0,1954.0,خزر,فنرسازی زر,بورس
2023-05-28,1402-03-07,6510.0,6520.0,6250.0,6250.0,6280.0,9867179.0,61962053960.0,750.0,خزر,فنرسازی زر,بورس
2023-05-29,1402-03-07,6510.0,6520.0,6250.0,6250.0,6280.0,9867179.0,61962053960.0,750.0,خزر,فنرسازی زر,بورس
2023-05-30,1402-03-09,6500.0,6840.0,6370.0,6460.0,6600.0,16948165.0,111848947640.0,1531.0,خزر,فنرسازی زر,بورس
2023-05-31,1402-03-10,6450.0,6570.0,6140.0,6140.0,6190.0,24216980.0,149992964560.0,2903.0,خزر,فنرسازی زر,بورس
2023-06-03,1402-03-13,6050.0,6450.0,6030.0,6330.0,6280.0,11534837.0,72461257250.0,1086.0,خزر,فنرسازی زر,بورس
2023-06-06,1402-03-16,6310.0,6710.0,6300.0,6690.0,6600.0,22653485.0,149533786060.0,1617.0,خزر,فنرسازی زر,بورس
2023-06-07,1402-03-17,6790.0,6890.0,6410.0,6550.0,6660.0,20200079.0,134566131360.0,1587.0,خزر,فنرسازی زر,بورس
2023-06-10,1402-03-20,6460.0,6460.0,6200.0,6200.0,6210.0,9007590.0,55898404230.0,378.0,خزر,فنرسازی زر,بورس
2023-06-11,1402-03-21,5840.0,6150.0,5780.0,5990.0,5900.0,20801511.0,122730021850.0,1891.0,خزر,فنرسازی زر,بورس
2023-06-12,1402-03-22,5950.0,6140.0,5490.0,5540.0,5640.0,33042881.0,186434458130.0,1673.0,خزر,فنرسازی زر,بورس
2023-06-13,1402-03-23,5700.0,5870.0,5500.0,5650.0,5660.0,11926714.0,67501503590.0,894.0,خزر,فنرسازی زر,بورس
2023-06-14,1402-03-24,5820.0,5930.0,5520.0,5570.0,5680.0,13076119.0,74330425860.0,1176.0,خزر,فنرسازی زر,بورس
2023-06-17,1402-03-27,5530.0,5780.0,5390.0,5440.0,5570.0,11665443.0,64986734750.0,1015.0,خزر,فنرسازی زر,بورس
2023-06-18,1402-03-28,5390.0,5490.0,5190.0,5370.0,5310.0,16307515.0,86648144490.0,1176.0,خزر,فنرسازی زر,بورس
2023-06-19,1402-03-29,5320.0,5630.0,5310.0,5390.0,5440.0,10707084.0,58241579080.0,834.0,خزر,فنرسازی زر,بورس
2023-06-20,1402-03-30,5500.0,5500.0,5100.0,5340.0,5280.0,21605573.0,114004433770.0,1371.0,خزر,فنرسازی زر,بورس
2023-06-21,1402-03-30,5500.0,5500.0,5100.0,5340.0,5280.0,21605573.0,114004433770.0,1371.0,خزر,فنرسازی زر,بورس
2023-06-24,1402-03-30,5500.0,5500.0,5100.0,5340.0,5280.0,21605573.0,114004433770.0,1371.0,خزر,فنرسازی زر,بورس
2023-06-25,1402-04-04,5240.0,5360.0,5180.0,5260.0,5280.0,3497183.0,18470242760.0,334.0,خزر,فنرسازی زر,بورس
2023-06-26,1402-04-05,5290.0,5550.0,5230.0,5470.0,5460.0,12051149.0,65763109350.0,829.0,خزر,فنرسازی زر,بورس
2023-06-27,1402-04-06,5470.0,5490.0,5270.0,5360.0,5360.0,14800855.0,79334481940.0,710.0,خزر,فنرسازی زر,بورس
2023-06-28,1402-04-07,5300.0,5730.0,5280.0,5680.0,5590.0,20967703.0,117219336280.0,1339.0,خزر,فنرسازی زر,بورس
2023-07-01,1402-04-10,5620.0,5950.0,5600.0,5670.0,5720.0,8333235.0,47685548060.0,766.0,خزر,فنرسازی زر,بورس
2023-07-02,1402-04-11,5720.0,6050.0,5720.0,5910.0,5910.0,6957167.0,41133401920.0,843.0,خزر,فنرسازی زر,بورس
2023-07-03,1402-04-12,5990.0,6320.0,5910.0,6310.0,6210.0,19440776.0,120702962470.0,1495.0,خزر,فنرسازی زر,بورس
2023-07-04,1402-04-13,6480.0,6640.0,6240.0,6330.0,6410.0,16435909.0,105361279250.0,1323.0,خزر,فنرسازی زر,بورس
2023-07-05,1402-04-14,6390.0,6450.0,6260.0,6430.0,6340.0,13184891.0,83626480090.0,1044.0,خزر,فنرسازی زر,بورس
2023-07-08,1402-04-17,6600.0,6600.0,6240.0,6280.0,6390.0,9754089.0,62346377350.0,889.0,خزر,فنرسازی زر,بورس
2023-07-09,1402-04-18,6420.0,6490.0,5950.0,6110.0,6090.0,8801955.0,53618467380.0,1225.0,خزر,فنرسازی زر,بورس
2023-07-10,1402-04-18,6420.0,6490.0,5950.0,6110.0,6090.0,8801955.0,53618467380.0,1225.0,خزر,فنرسازی زر,بورس
2023-07-11,1402-04-18,6420.0,6490.0,5950.0,6110.0,6090.0,8801955.0,53618467380.0,1225.0,خزر,فنرسازی زر,بورس
2023-07-12,1402-04-21,5670.0,5800.0,5670.0,5710.0,5670.0,12267570.0,69588867500.0,620.0,خزر,فنرسازی زر,بورس
